timestamp,transformer_id,load_percentage,oil_temperature_c,winding_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_acetylene_ppm,iso_forest_pred,anomaly_score,anomaly_flag
2026-06-08 20:00:00,TX-GAMMA-03,59.12,50.21,59.29,2.559,30.37,0.65,0,0.0488,0
2026-06-08 21:00:00,TX-GAMMA-03,63.93,45.91,58.6,2.288,17.34,5.28,0,0.1624,0
2026-06-08 22:00:00,TX-GAMMA-03,72.13,46.47,60.88,2.138,14.87,0.27,0,0.0504,0
2026-06-08 23:00:00,TX-GAMMA-03,72.77,45.31,57.79,6.349,23.97,0.21,0,0.2946,1
2026-06-09 00:00:00,TX-GAMMA-03,78.26,47.5,63.75,2.469,21.63,0.28,0,0.109,0
2026-06-09 01:00:00,TX-GAMMA-03,74.54,65.7,88.6,2.352,17.07,0.66,1,0.5092,1
2026-06-09 02:00:00,TX-GAMMA-03,80.45,43.42,58.63,2.805,24.15,1.09,0,0.1929,0
2026-06-09 03:00:00,TX-GAMMA-03,68.24,37.89,51.06,2.375,33.78,0.6,0,0.1721,0
2026-06-09 04:00:00,TX-GAMMA-03,58.47,42.2,53.23,1.95,17.06,0.82,0,0.1055,0
2026-06-09 05:00:00,TX-GAMMA-03,46.73,39.71,47.61,1.828,11.01,0.54,1,0.421,0
2026-06-09 06:00:00,TX-GAMMA-03,57.56,39.79,49.87,1.962,392.1,47.58,1,0.9774,1
2026-06-09 07:00:00,TX-GAMMA-03,50.66,45.3,55.06,2.257,21.17,0.23,0,0.2012,0
2026-06-09 08:00:00,TX-GAMMA-03,59.49,53.17,62.14,2.341,24.6,0.74,0,0.1284,0
2026-06-09 09:00:00,TX-GAMMA-03,65.09,50.78,62.71,2.594,10.06,0.37,0,0.0248,0
2026-06-09 10:00:00,TX-GAMMA-03,73.69,57.28,72.22,2.493,15.83,1.68,0,0.0808,0
2026-06-09 11:00:00,TX-GAMMA-03,75.04,58.54,74.6,2.429,47.94,0.56,0,0.1093,0
2026-06-09 12:00:00,TX-GAMMA-03,86.01,60.74,78.62,2.517,15.57,0.85,0,0.2481,0
2026-06-09 13:00:00,TX-GAMMA-03,81.58,66.61,85.12,2.444,13.65,2.39,0,0.3411,0
2026-06-09 14:00:00,TX-GAMMA-03,67.77,62.79,75.72,2.174,23.64,0.53,0,0.0948,0
2026-06-09 15:00:00,TX-GAMMA-03,64.01,55.16,66.81,2.073,40.2,1.11,0,0.1005,0
2026-06-09 16:00:00,TX-GAMMA-03,65.78,56.8,70.45,2.531,37.16,1.4,0,0.053,0
2026-06-09 17:00:00,TX-GAMMA-03,56.74,56.63,67.81,2.373,29.22,1.74,0,0.0875,0
2026-06-09 18:00:00,TX-GAMMA-03,62.93,49.72,60.78,2.586,10.4,1.75,0,0.0495,0
2026-06-09 19:00:00,TX-GAMMA-03,55.98,54.75,62.88,2.189,15.18,2.0,0,0.1431,0
2026-06-09 20:00:00,TX-GAMMA-03,52.35,46.4,55.16,2.51,20.84,1.05,0,0.1065,0
2026-06-09 21:00:00,TX-GAMMA-03,66.44,47.86,58.65,2.254,10.75,1.3,0,0.0403,0
2026-06-09 22:00:00,TX-GAMMA-03,79.3,49.09,65.72,2.807,13.72,0.39,0,0.1097,0
2026-06-09 23:00:00,TX-GAMMA-03,79.01,46.83,63.08,2.676,12.74,0.7,0,0.1247,0
2026-06-10 00:00:00,TX-GAMMA-03,78.19,43.16,58.45,2.56,10.49,0.95,0,0.1055,0
2026-06-10 01:00:00,TX-GAMMA-03,75.78,43.02,59.71,2.645,14.61,1.43,0,0.091,0
2026-06-10 02:00:00,TX-GAMMA-03,80.6,47.53,64.98,2.275,28.19,0.66,0,0.3685,0
2026-06-10 03:00:00,TX-GAMMA-03,127.67,42.26,82.87,1.988,66.99,0.62,1,0.9989,1
2026-06-10 04:00:00,TX-GAMMA-03,60.43,36.03,49.09,2.533,23.84,0.45,0,0.1398,0
2026-06-10 05:00:00,TX-GAMMA-03,58.59,46.13,54.48,2.222,23.64,0.67,0,0.1063,0
2026-06-10 06:00:00,TX-GAMMA-03,50.96,39.96,48.5,2.546,17.04,0.49,0,0.266,0
2026-06-10 07:00:00,TX-GAMMA-03,57.91,46.94,57.78,1.941,21.96,0.45,0,0.0594,0
2026-06-10 08:00:00,TX-GAMMA-03,67.06,50.57,62.78,2.448,51.88,2.43,0,0.0672,0
2026-06-10 09:00:00,TX-GAMMA-03,63.59,49.29,62.06,2.549,13.97,0.82,0,0.0357,0
2026-06-10 10:00:00,TX-GAMMA-03,79.85,59.07,75.31,2.169,23.76,0.23,0,0.1198,0
2026-06-10 11:00:00,TX-GAMMA-03,76.32,61.63,77.41,2.529,18.32,0.27,0,0.1899,0
2026-06-10 12:00:00,TX-GAMMA-03,80.35,65.42,83.15,2.582,26.48,2.01,0,0.3012,0
2026-06-10 13:00:00,TX-GAMMA-03,84.89,67.98,86.22,2.66,22.39,0.77,1,0.4465,0
2026-06-10 14:00:00,TX-GAMMA-03,79.7,66.01,83.24,2.565,21.93,2.39,0,0.2964,0
2026-06-10 15:00:00,TX-GAMMA-03,68.69,62.84,75.56,2.524,28.04,1.15,0,0.1132,0
2026-06-10 16:00:00,TX-GAMMA-03,54.35,58.69,68.68,2.381,17.22,0.46,0,0.1909,0
2026-06-10 17:00:00,TX-GAMMA-03,58.19,60.64,70.04,2.359,12.79,0.75,0,0.1312,0
2026-06-10 18:00:00,TX-GAMMA-03,58.3,53.73,62.21,2.462,15.32,0.23,0,0.0994,0
2026-06-10 19:00:00,TX-GAMMA-03,68.41,51.38,64.1,2.298,90.56,2.4,0,0.1724,0
2026-06-10 20:00:00,TX-GAMMA-03,61.28,44.84,54.99,1.949,27.21,0.99,0,0.0392,0
2026-06-10 21:00:00,TX-GAMMA-03,64.19,42.83,54.55,2.336,16.3,0.92,0,0.0172,0
2026-06-10 22:00:00,TX-GAMMA-03,80.16,49.28,66.11,2.659,24.74,0.32,0,0.1093,0
2026-06-10 23:00:00,TX-GAMMA-03,75.11,44.61,58.03,2.725,10.41,0.29,0,0.0597,0
2026-06-11 00:00:00,TX-GAMMA-03,71.23,41.06,56.11,2.083,28.28,1.13,0,0.0923,0
2026-06-11 01:00:00,TX-GAMMA-03,75.6,43.02,57.05,2.498,13.76,1.37,0,0.0692,0
2026-06-11 02:00:00,TX-GAMMA-03,75.91,40.91,56.13,2.659,15.85,0.96,0,0.1774,0
2026-06-11 03:00:00,TX-GAMMA-03,73.85,45.85,59.83,2.537,20.77,2.55,0,0.1444,0
2026-06-11 04:00:00,TX-GAMMA-03,61.92,38.01,50.01,2.23,24.06,0.48,0,0.0705,0
2026-06-11 05:00:00,TX-GAMMA-03,54.66,39.64,50.02,2.445,12.68,0.43,0,0.1035,0
2026-06-11 06:00:00,TX-GAMMA-03,54.2,45.36,54.57,1.946,12.57,0.23,0,0.1272,0
2026-06-11 07:00:00,TX-GAMMA-03,52.98,48.17,58.64,1.765,24.86,0.44,0,0.2257,0
2026-06-11 08:00:00,TX-GAMMA-03,62.38,50.41,61.43,2.474,12.0,1.97,0,0.0592,0
2026-06-11 09:00:00,TX-GAMMA-03,62.86,51.01,63.63,2.125,18.67,0.33,0,0.0495,0
2026-06-11 10:00:00,TX-GAMMA-03,74.46,59.17,74.56,2.646,29.33,0.86,0,0.1159,0
2026-06-11 11:00:00,TX-GAMMA-03,69.19,52.85,66.9,2.249,22.08,1.21,0,0.0258,0
2026-06-11 12:00:00,TX-GAMMA-03,83.81,63.18,80.46,2.618,18.24,0.62,0,0.3269,0
2026-06-11 13:00:00,TX-GAMMA-03,73.46,61.66,77.77,2.452,22.11,0.52,0,0.0849,0
2026-06-11 14:00:00,TX-GAMMA-03,78.16,67.04,82.16,2.425,13.68,0.9,0,0.224,0
2026-06-11 15:00:00,TX-GAMMA-03,62.22,55.47,67.81,2.241,16.41,0.46,0,0.0831,0
2026-06-11 16:00:00,TX-GAMMA-03,62.36,52.8,63.69,2.447,11.94,0.36,0,0.1019,0
2026-06-11 17:00:00,TX-GAMMA-03,51.1,53.1,60.34,2.172,20.54,1.16,0,0.2298,0
2026-06-11 18:00:00,TX-GAMMA-03,49.91,48.76,56.76,2.183,16.09,0.48,0,0.2353,0
2026-06-11 19:00:00,TX-GAMMA-03,57.95,53.45,63.04,2.413,23.68,0.61,0,0.0213,0
2026-06-11 20:00:00,TX-GAMMA-03,56.64,49.9,60.65,2.55,18.01,0.87,0,0.0709,0
2026-06-11 21:00:00,TX-GAMMA-03,71.65,46.69,60.82,2.321,42.31,0.97,0,0.0427,0
2026-06-11 22:00:00,TX-GAMMA-03,80.49,52.03,69.57,2.804,32.07,2.07,0,0.2388,0
2026-06-11 23:00:00,TX-GAMMA-03,83.04,50.82,68.04,3.067,33.89,1.7,0,0.2847,0
2026-06-12 00:00:00,TX-GAMMA-03,84.51,48.05,67.64,7.838,18.88,1.17,1,0.5068,1
2026-06-12 01:00:00,TX-GAMMA-03,80.73,43.11,61.05,2.82,30.61,0.79,0,0.1498,0
2026-06-12 02:00:00,TX-GAMMA-03,74.43,41.33,56.41,2.412,16.45,0.56,0,0.0837,0
2026-06-12 03:00:00,TX-GAMMA-03,67.42,36.97,49.87,2.289,31.18,0.64,0,0.1097,0
2026-06-12 04:00:00,TX-GAMMA-03,56.4,39.89,51.23,2.784,40.97,0.23,0,0.178,0
2026-06-12 05:00:00,TX-GAMMA-03,50.56,39.03,47.19,2.226,33.82,0.68,0,0.2407,0
2026-06-12 06:00:00,TX-GAMMA-03,52.5,39.92,49.45,2.289,22.45,2.93,0,0.1764,0
2026-06-12 07:00:00,TX-GAMMA-03,51.92,49.2,56.47,2.316,23.7,0.93,0,0.2157,0
2026-06-12 08:00:00,TX-GAMMA-03,64.41,48.44,59.38,2.679,17.53,0.34,0,0.0554,0
2026-06-12 09:00:00,TX-GAMMA-03,66.32,52.65,64.76,2.462,27.93,0.26,0,0.0217,0
2026-06-12 10:00:00,TX-GAMMA-03,76.91,55.49,70.79,2.675,11.29,0.64,0,0.0698,0
2026-06-12 11:00:00,TX-GAMMA-03,73.75,56.92,71.31,2.3,15.7,0.65,0,0.0544,0
2026-06-12 12:00:00,TX-GAMMA-03,78.63,66.93,82.61,2.353,23.45,0.39,0,0.2603,0
2026-06-12 13:00:00,TX-GAMMA-03,74.43,68.85,84.01,2.615,11.77,1.44,0,0.2967,0
2026-06-12 14:00:00,TX-GAMMA-03,77.17,68.38,83.34,2.492,17.9,1.0,0,0.3238,0
2026-06-12 15:00:00,TX-GAMMA-03,66.3,65.11,78.53,2.257,11.44,0.59,0,0.3142,0
2026-06-12 16:00:00,TX-GAMMA-03,62.92,62.09,74.59,2.668,44.98,0.79,0,0.22,0
2026-06-12 17:00:00,TX-GAMMA-03,51.9,53.37,63.78,2.237,35.55,1.71,0,0.1625,0
2026-06-12 18:00:00,TX-GAMMA-03,53.31,55.94,64.26,2.19,12.98,1.02,0,0.1782,0
2026-06-12 19:00:00,TX-GAMMA-03,61.24,50.27,59.66,2.333,10.73,0.53,0,0.1409,0
2026-06-12 20:00:00,TX-GAMMA-03,62.56,47.33,60.41,2.314,22.54,0.33,0,0.0378,0
2026-06-12 21:00:00,TX-GAMMA-03,64.21,48.76,62.07,2.568,15.14,0.74,0,0.1312,0
2026-06-12 22:00:00,TX-GAMMA-03,75.68,47.76,63.16,8.456,22.49,0.39,0,0.305,1
2026-06-12 23:00:00,TX-GAMMA-03,81.0,49.66,68.76,2.588,24.57,1.43,0,0.3048,0
2026-06-13 00:00:00,TX-GAMMA-03,79.99,49.22,65.82,2.488,20.92,1.25,0,0.1635,0
2026-06-13 01:00:00,TX-GAMMA-03,79.16,43.44,58.94,2.42,13.46,0.78,0,0.1057,0
2026-06-13 02:00:00,TX-GAMMA-03,79.44,42.79,59.96,2.856,15.87,0.69,0,0.2058,0
2026-06-13 03:00:00,TX-GAMMA-03,69.38,41.73,55.6,2.344,19.71,0.76,0,0.0583,0
2026-06-13 04:00:00,TX-GAMMA-03,63.88,37.41,49.72,2.23,18.41,0.38,0,0.2412,0
2026-06-13 05:00:00,TX-GAMMA-03,61.54,36.84,47.81,2.645,12.51,3.08,0,0.1514,0
2026-06-13 06:00:00,TX-GAMMA-03,54.41,44.62,54.75,2.048,27.08,0.57,0,0.0769,0
2026-06-13 07:00:00,TX-GAMMA-03,53.1,43.84,52.08,1.935,15.17,0.34,0,0.1282,0
2026-06-13 08:00:00,TX-GAMMA-03,61.87,47.53,57.68,2.112,11.2,0.77,0,0.0284,0
2026-06-13 09:00:00,TX-GAMMA-03,76.21,55.07,71.27,2.587,20.94,1.33,0,0.1155,0
2026-06-13 10:00:00,TX-GAMMA-03,64.05,53.11,65.54,2.56,54.97,0.27,0,0.1218,0
2026-06-13 11:00:00,TX-GAMMA-03,77.14,59.57,76.51,2.415,10.38,0.26,0,0.1436,0
2026-06-13 12:00:00,TX-GAMMA-03,81.59,64.35,83.55,2.581,36.75,1.98,0,0.3148,0
2026-06-13 13:00:00,TX-GAMMA-03,77.19,63.03,78.91,2.792,28.94,0.85,0,0.1608,0
2026-06-13 14:00:00,TX-GAMMA-03,74.91,64.93,81.64,2.339,51.81,1.35,0,0.3326,0
2026-06-13 15:00:00,TX-GAMMA-03,63.55,55.98,68.04,2.418,24.64,0.97,0,0.0318,0
2026-06-13 16:00:00,TX-GAMMA-03,133.83,57.67,98.09,2.312,11.25,0.88,1,0.9882,1
2026-06-13 17:00:00,TX-GAMMA-03,54.35,56.43,66.39,2.366,18.3,0.35,0,0.2395,0
2026-06-13 18:00:00,TX-GAMMA-03,59.95,56.6,67.75,2.206,20.86,0.23,0,0.0941,0
2026-06-13 19:00:00,TX-GAMMA-03,56.05,51.98,61.46,2.291,12.66,1.96,0,0.1034,0
2026-06-13 20:00:00,TX-GAMMA-03,64.68,51.6,64.33,2.195,19.62,1.5,0,0.042,0
2026-06-13 21:00:00,TX-GAMMA-03,63.42,44.01,55.01,2.576,258.27,40.25,1,0.7966,1
2026-06-13 22:00:00,TX-GAMMA-03,77.64,47.49,65.85,2.793,16.4,0.23,0,0.1291,0
2026-06-13 23:00:00,TX-GAMMA-03,81.92,48.8,65.1,2.957,30.65,0.59,0,0.2245,0
2026-06-14 00:00:00,TX-GAMMA-03,75.83,45.77,61.38,2.304,37.02,1.63,0,0.1066,0
2026-06-14 01:00:00,TX-GAMMA-03,72.02,44.29,59.06,2.358,13.47,0.36,0,0.0633,0
2026-06-14 02:00:00,TX-GAMMA-03,68.42,37.96,50.53,2.444,23.37,0.22,0,0.08,0
2026-06-14 03:00:00,TX-GAMMA-03,67.84,41.39,55.36,2.323,21.64,0.66,0,0.0341,0
2026-06-14 04:00:00,TX-GAMMA-03,64.21,40.04,51.76,2.466,15.14,1.49,0,0.0712,0
2026-06-14 05:00:00,TX-GAMMA-03,123.54,43.41,80.53,2.21,10.53,0.55,1,0.8323,1
2026-06-14 06:00:00,TX-GAMMA-03,61.67,40.44,51.66,2.007,12.79,0.73,0,0.0734,0
2026-06-14 07:00:00,TX-GAMMA-03,49.81,45.83,54.79,2.216,28.0,1.22,0,0.2386,0
2026-06-14 08:00:00,TX-GAMMA-03,66.09,51.66,63.03,2.316,20.57,4.89,0,0.1361,0
2026-06-14 09:00:00,TX-GAMMA-03,65.54,54.23,68.62,2.734,47.01,3.03,0,0.3332,0
2026-06-14 10:00:00,TX-GAMMA-03,76.79,57.02,73.39,2.683,65.51,0.7,0,0.1824,0
2026-06-14 11:00:00,TX-GAMMA-03,72.89,60.33,73.64,2.484,17.79,0.81,0,0.0694,0
2026-06-14 12:00:00,TX-GAMMA-03,81.99,65.52,80.02,2.946,30.24,1.31,0,0.2987,0
2026-06-14 13:00:00,TX-GAMMA-03,76.3,64.9,80.22,2.558,21.56,0.93,0,0.1999,0
2026-06-14 14:00:00,TX-GAMMA-03,75.0,66.48,82.54,2.709,32.1,0.39,0,0.2293,0
2026-06-14 15:00:00,TX-GAMMA-03,127.63,58.0,97.78,2.819,16.12,1.42,1,0.9378,1
2026-06-14 16:00:00,TX-GAMMA-03,60.98,56.96,67.26,2.334,16.28,0.38,0,0.2492,0
2026-06-14 17:00:00,TX-GAMMA-03,61.54,52.4,62.48,2.276,14.65,0.73,0,0.0248,0
2026-06-14 18:00:00,TX-GAMMA-03,54.99,52.0,61.48,1.914,14.62,1.55,0,0.1468,0
2026-06-14 19:00:00,TX-GAMMA-03,53.1,47.33,55.37,2.402,43.07,1.21,0,0.1116,0
2026-06-14 20:00:00,TX-GAMMA-03,53.48,48.87,56.8,2.22,32.07,2.52,0,0.2495,0
2026-06-14 21:00:00,TX-GAMMA-03,58.69,49.13,60.25,2.088,12.94,0.21,0,0.0878,0
2026-06-14 22:00:00,TX-GAMMA-03,76.49,44.34,59.69,3.138,25.4,0.82,0,0.115,0
2026-06-14 23:00:00,TX-GAMMA-03,77.99,72.99,96.29,2.52,11.17,0.34,1,0.6053,1
2026-06-15 00:00:00,TX-GAMMA-03,75.79,40.47,56.83,2.728,13.75,0.54,0,0.0761,0
2026-06-15 01:00:00,TX-GAMMA-03,77.8,48.41,64.43,2.632,25.27,3.35,0,0.2164,0
2026-06-15 02:00:00,TX-GAMMA-03,78.22,43.75,59.22,2.359,12.66,0.26,0,0.062,0
2026-06-15 03:00:00,TX-GAMMA-03,58.15,40.52,50.54,2.293,10.34,0.22,0,0.1036,0
2026-06-15 04:00:00,TX-GAMMA-03,61.61,34.85,46.63,2.289,21.48,2.01,0,0.1428,0
2026-06-15 05:00:00,TX-GAMMA-03,57.24,38.8,48.34,2.1,21.25,0.6,0,0.1406,0
2026-06-15 06:00:00,TX-GAMMA-03,52.84,41.33,49.66,2.141,73.52,1.41,0,0.2233,0
2026-06-15 07:00:00,TX-GAMMA-03,52.16,44.13,52.88,1.923,43.42,0.33,0,0.1816,0
2026-06-15 08:00:00,TX-GAMMA-03,50.83,48.03,56.91,2.108,14.13,2.23,0,0.246,0
2026-06-15 09:00:00,TX-GAMMA-03,75.54,55.5,72.8,2.665,52.51,0.82,0,0.158,0
2026-06-15 10:00:00,TX-GAMMA-03,78.98,60.26,77.21,2.676,42.3,1.02,0,0.156,0
2026-06-15 11:00:00,TX-GAMMA-03,69.38,57.78,72.07,2.583,20.22,0.83,0,0.0311,0
2026-06-15 12:00:00,TX-GAMMA-03,77.29,63.77,79.78,2.601,25.36,0.85,0,0.1106,0
2026-06-15 13:00:00,TX-GAMMA-03,82.52,68.4,85.95,2.49,33.24,0.25,0,0.3663,0
2026-06-15 14:00:00,TX-GAMMA-03,73.83,58.15,73.69,2.923,16.75,0.45,0,0.0944,0
2026-06-15 15:00:00,TX-GAMMA-03,65.35,59.94,71.26,2.446,20.61,0.6,0,0.0755,0
2026-06-15 16:00:00,TX-GAMMA-03,52.87,56.82,64.62,2.435,18.25,2.61,0,0.2051,0
2026-06-15 17:00:00,TX-GAMMA-03,57.2,57.1,68.97,2.4,41.07,0.75,0,0.1013,0
2026-06-15 18:00:00,TX-GAMMA-03,46.61,44.8,51.12,1.98,57.66,0.27,1,0.4006,0
2026-06-15 19:00:00,TX-GAMMA-03,50.6,50.12,58.17,2.284,18.92,3.92,0,0.3404,0
2026-06-15 20:00:00,TX-GAMMA-03,64.03,51.9,65.44,2.718,27.21,0.99,0,0.1673,0
2026-06-15 21:00:00,TX-GAMMA-03,71.44,50.55,63.83,2.673,15.09,0.56,0,0.0462,0
2026-06-15 22:00:00,TX-GAMMA-03,72.43,69.22,92.86,2.39,18.1,1.26,1,0.6389,1
2026-06-15 23:00:00,TX-GAMMA-03,76.37,46.09,61.33,2.685,11.5,1.46,0,0.1565,0
2026-06-16 00:00:00,TX-GAMMA-03,71.5,42.16,55.46,2.457,31.13,0.54,0,0.0227,0
2026-06-16 01:00:00,TX-GAMMA-03,79.56,47.93,63.62,2.818,21.73,1.75,0,0.3127,0
2026-06-16 02:00:00,TX-GAMMA-03,72.01,39.12,53.54,2.733,32.72,2.62,0,0.2335,0
2026-06-16 03:00:00,TX-GAMMA-03,66.38,36.1,47.95,2.55,23.02,0.8,0,0.1823,0
2026-06-16 04:00:00,TX-GAMMA-03,61.67,38.07,49.08,2.004,38.69,3.03,0,0.156,0
2026-06-16 05:00:00,TX-GAMMA-03,51.93,41.11,48.62,2.197,20.14,0.89,0,0.1365,0
2026-06-16 06:00:00,TX-GAMMA-03,57.29,45.35,54.61,2.39,20.81,0.84,0,0.0309,0
2026-06-16 07:00:00,TX-GAMMA-03,58.51,47.91,57.96,2.412,13.41,0.4,0,0.0554,0
2026-06-16 08:00:00,TX-GAMMA-03,53.56,51.19,59.85,1.856,34.83,0.42,0,0.2012,0
2026-06-16 09:00:00,TX-GAMMA-03,67.47,49.25,62.23,2.606,25.31,1.1,0,0.0051,0
2026-06-16 10:00:00,TX-GAMMA-03,73.61,57.67,71.89,2.333,47.0,0.51,0,0.1074,0
2026-06-16 11:00:00,TX-GAMMA-03,71.63,59.56,74.45,2.544,23.3,1.21,0,0.0488,0
2026-06-16 12:00:00,TX-GAMMA-03,73.38,57.8,73.04,1.985,47.39,0.26,0,0.1464,0
2026-06-16 13:00:00,TX-GAMMA-03,73.66,59.7,74.63,2.475,17.19,0.22,0,0.0839,0
2026-06-16 14:00:00,TX-GAMMA-03,77.66,65.9,82.15,2.525,43.03,1.51,0,0.2361,0
2026-06-16 15:00:00,TX-GAMMA-03,69.23,60.66,74.51,2.402,11.84,0.23,0,0.0614,0
2026-06-16 16:00:00,TX-GAMMA-03,58.67,58.45,67.72,2.541,19.02,1.12,0,0.1377,0
2026-06-16 17:00:00,TX-GAMMA-03,58.2,56.18,67.79,1.92,16.87,1.28,0,0.1507,0
2026-06-16 18:00:00,TX-GAMMA-03,52.65,52.02,61.36,2.166,16.11,0.55,0,0.2119,0
2026-06-16 19:00:00,TX-GAMMA-03,56.29,54.55,63.52,2.156,14.27,3.26,0,0.24,0
2026-06-16 20:00:00,TX-GAMMA-03,66.01,50.03,64.02,2.062,10.55,1.77,0,0.0695,0
2026-06-16 21:00:00,TX-GAMMA-03,65.11,45.16,57.38,2.539,19.82,1.66,0,0.0206,0
2026-06-16 22:00:00,TX-GAMMA-03,68.07,43.84,57.8,2.605,33.7,1.37,0,0.0272,0
2026-06-16 23:00:00,TX-GAMMA-03,75.81,49.12,63.09,2.398,20.36,0.33,0,0.0873,0
2026-06-17 00:00:00,TX-GAMMA-03,77.27,47.05,62.9,2.652,19.98,0.5,0,0.0793,0
2026-06-17 01:00:00,TX-GAMMA-03,85.58,43.65,62.28,2.912,34.66,1.76,0,0.2746,0
2026-06-17 02:00:00,TX-GAMMA-03,78.06,44.66,61.16,2.861,33.27,0.42,0,0.0843,0
2026-06-17 03:00:00,TX-GAMMA-03,64.79,38.33,49.5,2.284,10.27,2.11,0,0.2362,0
2026-06-17 04:00:00,TX-GAMMA-03,68.09,39.63,52.95,2.446,61.0,0.91,0,0.1084,0
2026-06-17 05:00:00,TX-GAMMA-03,54.13,49.49,59.15,2.211,33.88,0.25,0,0.1665,0
2026-06-17 06:00:00,TX-GAMMA-03,65.05,43.09,53.91,2.344,29.68,0.71,0,0.0735,0
2026-06-17 07:00:00,TX-GAMMA-03,54.57,50.32,58.92,1.95,13.62,1.08,0,0.1535,0
2026-06-17 08:00:00,TX-GAMMA-03,59.63,48.93,60.07,2.064,16.8,0.54,0,0.1007,0
2026-06-17 09:00:00,TX-GAMMA-03,71.05,52.34,66.8,2.352,49.16,1.29,0,0.0725,0
2026-06-17 10:00:00,TX-GAMMA-03,68.18,54.8,65.14,2.271,29.06,4.19,0,0.1454,0
2026-06-17 11:00:00,TX-GAMMA-03,77.66,58.81,76.38,2.612,13.71,0.83,0,0.1409,0
2026-06-17 12:00:00,TX-GAMMA-03,75.48,63.64,77.86,2.59,16.29,2.07,0,0.1136,0
2026-06-17 13:00:00,TX-GAMMA-03,79.21,65.9,83.43,2.643,20.85,0.48,0,0.3108,0
2026-06-17 14:00:00,TX-GAMMA-03,70.04,61.23,75.85,2.337,16.21,0.4,0,0.074,0
2026-06-17 15:00:00,TX-GAMMA-03,69.08,61.42,76.33,2.509,17.88,0.48,0,0.2503,0
2026-06-01 00:00:00,TX-DELTA-04,84.13,45.05,58.92,2.63,10.92,0.69,0,0.2023,0
2026-06-01 01:00:00,TX-DELTA-04,69.95,36.41,48.76,2.653,12.5,0.89,0,0.1158,0
2026-06-01 02:00:00,TX-DELTA-04,72.71,33.6,46.14,2.365,22.5,0.38,0,0.2152,0
2026-06-01 03:00:00,TX-DELTA-04,67.47,32.5,44.48,2.189,22.63,1.05,0,0.1981,0
2026-06-01 04:00:00,TX-DELTA-04,65.76,34.71,45.43,2.597,11.31,0.67,0,0.2054,0
2026-06-01 05:00:00,TX-DELTA-04,53.75,38.89,45.57,2.139,29.45,1.47,0,0.1978,0
2026-06-01 06:00:00,TX-DELTA-04,55.08,38.67,47.43,2.035,13.04,2.18,0,0.1668,0
2026-06-01 07:00:00,TX-DELTA-04,56.91,46.91,56.42,2.244,15.99,1.77,0,0.0722,0
2026-06-01 08:00:00,TX-DELTA-04,56.73,46.5,54.15,2.311,64.44,0.99,0,0.1351,0
2026-06-01 09:00:00,TX-DELTA-04,69.91,53.03,64.73,2.328,21.2,0.61,0,0.1711,0
2026-06-01 10:00:00,TX-DELTA-04,72.41,50.3,62.74,2.493,12.58,0.42,0,0.033,0
2026-06-01 11:00:00,TX-DELTA-04,78.12,56.46,70.07,2.843,23.54,1.54,0,0.1413,0
2026-06-01 12:00:00,TX-DELTA-04,75.72,55.49,68.85,2.254,28.43,2.43,0,0.096,0
2026-06-01 13:00:00,TX-DELTA-04,77.03,56.45,70.01,2.757,14.63,0.42,0,0.1434,0
2026-06-01 14:00:00,TX-DELTA-04,76.86,60.68,74.98,2.537,21.16,0.99,0,0.1257,0
2026-06-01 15:00:00,TX-DELTA-04,60.29,52.78,61.4,2.444,25.39,0.72,0,0.1876,0
2026-06-01 16:00:00,TX-DELTA-04,60.55,47.96,55.17,2.396,11.41,1.42,0,0.1774,0
2026-06-01 17:00:00,TX-DELTA-04,49.6,50.64,58.82,2.475,30.78,0.46,0,0.2689,0
2026-06-01 18:00:00,TX-DELTA-04,56.02,48.21,56.26,2.086,19.98,1.65,0,0.1166,0
2026-06-01 19:00:00,TX-DELTA-04,55.61,45.9,54.97,2.034,30.65,1.06,0,0.0995,0
2026-06-01 20:00:00,TX-DELTA-04,58.72,45.87,55.21,2.146,38.06,1.19,0,0.0495,0
2026-06-01 21:00:00,TX-DELTA-04,63.11,40.35,50.21,2.58,10.55,0.94,0,0.1198,0
2026-06-01 22:00:00,TX-DELTA-04,71.46,40.21,52.46,2.393,18.69,1.27,0,0.0654,0
2026-06-01 23:00:00,TX-DELTA-04,78.99,44.02,58.8,2.454,18.87,1.73,0,0.0692,0
2026-06-02 00:00:00,TX-DELTA-04,83.49,40.73,54.67,2.46,31.38,1.41,0,0.1583,0
2026-06-02 01:00:00,TX-DELTA-04,80.21,40.43,56.47,2.561,16.08,0.26,0,0.1541,0
2026-06-02 02:00:00,TX-DELTA-04,72.97,40.68,53.9,2.685,27.17,0.3,0,0.1302,0
2026-06-02 03:00:00,TX-DELTA-04,68.46,34.4,45.72,2.599,30.11,0.5,0,0.1703,0
2026-06-02 04:00:00,TX-DELTA-04,57.69,40.02,48.12,2.308,16.09,0.31,0,0.1197,0
2026-06-02 05:00:00,TX-DELTA-04,59.68,39.11,46.97,2.257,11.26,0.44,0,0.1193,0
2026-06-02 06:00:00,TX-DELTA-04,54.11,39.07,46.69,2.062,22.81,1.91,0,0.2324,0
2026-06-02 07:00:00,TX-DELTA-04,53.9,41.06,48.15,2.577,16.95,0.26,0,0.149,0
