timestamp,transformer_id,load_percentage,winding_temperature_c,oil_temperature_c,predicted_stress_index,anomaly_intensity,dga_severity_index,composite_risk_score,risk_tier,recommended_action
2026-06-07 07:00:00,TX-ALPHA-01,58.44,55.74,45.77,6.88,6.35,12.6,8.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 08:00:00,TX-ALPHA-01,58.27,54.65,47.4,7.38,14.84,12.78,11.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 09:00:00,TX-ALPHA-01,71.18,61.58,48.61,16.56,6.86,10.07,11.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 10:00:00,TX-ALPHA-01,76.87,68.84,55.45,25.23,8.5,8.08,15.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 11:00:00,TX-ALPHA-01,75.1,67.54,53.74,44.25,28.8,7.5,29.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 12:00:00,TX-ALPHA-01,79.37,73.73,58.66,30.99,9.62,8.35,17.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 13:00:00,TX-ALPHA-01,78.27,78.7,61.3,34.15,18.62,9.03,22.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 14:00:00,TX-ALPHA-01,75.98,71.02,58.18,28.46,38.66,21.64,30.33,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 15:00:00,TX-ALPHA-01,70.92,72.3,60.38,25.28,11.63,15.65,18.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 16:00:00,TX-ALPHA-01,65.82,65.86,54.51,15.46,8.13,13.8,12.48,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 17:00:00,TX-ALPHA-01,55.29,58.84,52.19,6.99,26.34,11.22,14.82,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 18:00:00,TX-ALPHA-01,48.15,53.74,47.98,1.69,32.97,4.64,13.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 19:00:00,TX-ALPHA-01,59.83,63.45,54.37,11.72,6.06,11.43,9.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 20:00:00,TX-ALPHA-01,55.49,58.79,48.73,3.23,7.98,6.26,5.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 21:00:00,TX-ALPHA-01,75.02,61.85,49.22,18.91,3.74,8.4,10.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 22:00:00,TX-ALPHA-01,71.87,56.94,42.57,14.44,6.98,11.55,11.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 23:00:00,TX-ALPHA-01,81.6,62.64,46.33,22.84,26.59,11.86,21.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 00:00:00,TX-ALPHA-01,83.74,59.86,42.7,25.97,26.26,10.91,22.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 01:00:00,TX-ALPHA-01,78.92,56.51,41.65,21.39,16.19,12.65,17.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 02:00:00,TX-ALPHA-01,74.19,52.54,39.15,20.23,6.62,7.14,12.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 03:00:00,TX-ALPHA-01,65.86,51.64,40.15,10.71,16.34,11.25,12.82,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 04:00:00,TX-ALPHA-01,58.76,53.51,43.52,7.63,9.23,11.46,9.15,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 05:00:00,TX-ALPHA-01,64.53,48.27,36.91,11.97,10.74,8.03,10.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 06:00:00,TX-ALPHA-01,58.25,54.14,44.32,6.9,4.58,8.18,6.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 07:00:00,TX-ALPHA-01,55.33,49.94,42.58,3.26,10.97,6.23,6.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 08:00:00,TX-ALPHA-01,68.93,60.73,48.16,17.52,11.87,9.37,13.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 09:00:00,TX-ALPHA-01,69.77,63.21,50.08,19.18,10.41,14.5,14.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 10:00:00,TX-ALPHA-01,75.05,70.05,56.7,27.58,12.93,13.85,19.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 11:00:00,TX-ALPHA-01,80.4,78.57,62.98,35.93,17.86,12.62,23.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 12:00:00,TX-ALPHA-01,77.12,72.1,57.39,31.25,8.9,7.05,17.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 13:00:00,TX-ALPHA-01,81.08,78.34,62.74,39.96,36.3,12.31,31.77,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 14:00:00,TX-ALPHA-01,79.02,74.14,59.87,33.54,12.34,9.04,19.99,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 15:00:00,TX-ALPHA-01,71.72,67.27,54.92,21.63,7.11,8.68,13.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 16:00:00,TX-ALPHA-01,55.4,67.9,58.62,5.09,42.23,15.65,20.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 17:00:00,TX-ALPHA-01,59.3,63.95,53.98,12.24,7.68,9.95,10.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 18:00:00,TX-ALPHA-01,52.86,58.25,50.8,2.59,18.63,6.98,9.3,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 19:00:00,TX-ALPHA-01,61.53,55.66,45.24,8.26,6.42,7.8,7.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 20:00:00,TX-ALPHA-01,57.87,57.71,49.19,5.2,7.13,9.2,6.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 21:00:00,TX-ALPHA-01,63.81,49.27,39.79,30.77,93.74,100.0,70.11,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-08 22:00:00,TX-ALPHA-01,67.74,56.16,42.44,16.32,12.9,14.22,14.6,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 23:00:00,TX-ALPHA-01,78.03,59.97,45.81,20.6,17.05,15.1,17.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 00:00:00,TX-ALPHA-01,86.7,58.17,40.07,26.47,95.81,100.0,69.12,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-09 01:00:00,TX-ALPHA-01,78.37,56.42,42.66,20.03,27.36,20.0,22.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 02:00:00,TX-ALPHA-01,77.79,57.93,43.51,19.57,24.83,22.89,22.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 03:00:00,TX-ALPHA-01,65.81,44.46,33.38,12.19,20.61,9.82,14.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 04:00:00,TX-ALPHA-01,56.61,50.48,41.42,4.74,17.6,20.34,13.14,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 05:00:00,TX-ALPHA-01,56.51,50.36,41.25,4.05,9.58,5.35,6.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 06:00:00,TX-ALPHA-01,60.46,46.98,37.32,6.99,21.17,6.97,11.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 07:00:00,TX-ALPHA-01,62.49,51.57,42.91,9.67,10.44,3.97,8.51,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 08:00:00,TX-ALPHA-01,66.97,56.18,43.97,12.81,0.16,8.87,7.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 09:00:00,TX-ALPHA-01,75.92,67.08,52.95,26.03,19.89,16.21,21.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 10:00:00,TX-ALPHA-01,76.35,67.58,53.63,25.78,7.31,7.2,14.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 11:00:00,TX-ALPHA-01,76.99,72.1,57.38,26.06,13.68,13.52,18.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 12:00:00,TX-ALPHA-01,77.66,75.39,59.74,32.7,9.46,6.48,18.01,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 13:00:00,TX-ALPHA-01,78.33,109.23,86.92,71.18,68.85,7.69,54.49,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-09 14:00:00,TX-ALPHA-01,72.63,72.37,59.59,25.23,6.07,6.45,13.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 15:00:00,TX-ALPHA-01,65.63,66.07,54.22,17.28,13.58,8.72,13.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 16:00:00,TX-ALPHA-01,60.0,70.55,58.84,15.41,11.53,6.35,11.79,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 17:00:00,TX-ALPHA-01,63.65,61.95,51.24,9.88,6.78,5.74,7.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 18:00:00,TX-ALPHA-01,63.35,60.8,51.14,11.15,9.76,11.08,10.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 19:00:00,TX-ALPHA-01,53.01,54.83,47.38,1.8,19.56,9.84,10.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 20:00:00,TX-ALPHA-01,56.8,62.4,53.18,7.71,8.65,9.12,8.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 21:00:00,TX-ALPHA-01,66.31,53.47,42.41,13.37,9.73,11.8,11.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 22:00:00,TX-ALPHA-01,71.78,54.99,42.75,15.13,8.13,8.8,11.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 23:00:00,TX-ALPHA-01,86.77,60.27,42.1,27.04,31.58,7.89,23.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 00:00:00,TX-ALPHA-01,78.08,58.6,42.19,21.44,9.45,11.77,14.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 01:00:00,TX-ALPHA-01,82.06,57.6,40.82,23.75,17.27,5.19,16.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 02:00:00,TX-ALPHA-01,77.87,57.59,42.77,21.14,8.19,5.18,12.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 03:00:00,TX-ALPHA-01,69.97,78.33,58.94,50.61,44.46,5.17,37.1,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-10 04:00:00,TX-ALPHA-01,65.69,49.65,36.77,11.52,7.5,6.79,8.93,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 05:00:00,TX-ALPHA-01,51.97,49.39,42.75,3.93,24.08,4.95,11.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 06:00:00,TX-ALPHA-01,49.1,45.96,38.73,0.03,31.56,10.15,13.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 07:00:00,TX-ALPHA-01,65.55,54.93,43.8,12.13,8.1,13.62,11.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 08:00:00,TX-ALPHA-01,63.86,55.64,45.33,12.43,2.84,6.07,7.48,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 09:00:00,TX-ALPHA-01,65.9,60.31,48.66,12.01,11.31,13.81,12.21,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 10:00:00,TX-ALPHA-01,74.75,69.56,55.03,24.66,16.09,16.31,19.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 11:00:00,TX-ALPHA-01,79.1,73.85,57.2,34.0,18.86,11.91,23.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 12:00:00,TX-ALPHA-01,75.98,73.87,60.98,29.97,13.8,12.17,19.86,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 13:00:00,TX-ALPHA-01,78.41,76.21,62.75,32.54,21.27,16.67,24.63,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 14:00:00,TX-ALPHA-01,79.75,79.53,64.19,36.93,22.74,13.98,26.22,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 15:00:00,TX-ALPHA-01,65.48,63.12,52.01,14.2,5.15,8.78,9.68,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 16:00:00,TX-ALPHA-01,60.2,63.63,52.88,9.09,23.94,12.62,15.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 17:00:00,TX-ALPHA-01,57.36,64.13,55.18,10.03,11.58,11.37,10.91,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 18:00:00,TX-ALPHA-01,52.75,64.86,54.53,9.31,13.27,10.3,10.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 19:00:00,TX-ALPHA-01,130.21,82.22,45.87,44.78,91.24,13.54,53.23,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-10 20:00:00,TX-ALPHA-01,59.25,55.37,45.77,5.68,12.87,11.77,9.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 21:00:00,TX-ALPHA-01,65.45,53.64,42.29,9.99,5.2,5.52,7.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 22:00:00,TX-ALPHA-01,75.18,60.42,46.75,20.26,7.59,8.08,12.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 23:00:00,TX-ALPHA-01,73.51,50.95,38.76,18.16,14.99,18.43,17.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 00:00:00,TX-ALPHA-01,85.89,58.34,40.21,25.13,31.25,10.03,23.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 01:00:00,TX-ALPHA-01,79.52,57.82,40.6,20.68,12.53,10.96,15.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 02:00:00,TX-ALPHA-01,80.74,54.0,39.3,21.07,14.75,5.97,15.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 03:00:00,TX-ALPHA-01,74.35,49.82,37.42,17.45,9.71,11.26,13.19,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 04:00:00,TX-ALPHA-01,62.05,44.7,36.17,8.07,18.61,11.07,12.51,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 05:00:00,TX-ALPHA-01,56.29,54.96,46.98,5.69,19.23,22.86,14.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 06:00:00,TX-ALPHA-01,51.56,43.82,35.76,1.04,31.13,12.12,14.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 07:00:00,TX-ALPHA-01,54.6,53.47,43.93,3.51,11.15,9.08,7.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 08:00:00,TX-ALPHA-01,59.7,53.59,46.5,6.54,10.74,15.18,10.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 09:00:00,TX-ALPHA-01,64.67,58.74,48.08,10.22,0.85,10.55,7.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 10:00:00,TX-ALPHA-01,70.91,61.83,49.78,16.48,1.7,5.06,8.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 11:00:00,TX-ALPHA-01,77.16,68.56,53.77,25.24,12.02,16.02,18.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 12:00:00,TX-ALPHA-01,86.53,76.0,58.42,39.34,27.8,9.93,27.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 13:00:00,TX-ALPHA-01,76.43,71.97,57.97,28.49,23.97,14.09,23.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 14:00:00,TX-ALPHA-01,78.87,75.34,61.1,34.3,24.88,14.47,26.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 15:00:00,TX-ALPHA-01,62.89,66.29,56.2,14.15,12.72,13.2,13.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 16:00:00,TX-ALPHA-01,67.87,67.35,55.73,19.87,7.74,5.69,12.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 17:00:00,TX-ALPHA-01,56.8,62.68,53.49,7.23,7.32,8.67,7.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 18:00:00,TX-ALPHA-01,46.49,55.22,49.51,0.0,42.52,12.03,17.89,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 19:00:00,TX-ALPHA-01,53.57,57.07,48.34,1.94,14.44,9.64,8.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 20:00:00,TX-ALPHA-01,58.47,57.0,47.83,6.17,8.74,8.65,7.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 21:00:00,TX-ALPHA-01,69.94,55.44,42.59,19.09,3.89,7.99,11.0,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 22:00:00,TX-ALPHA-01,77.32,61.98,45.21,19.92,7.44,6.42,12.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 23:00:00,TX-ALPHA-01,80.5,60.98,44.95,22.05,22.71,14.06,20.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 00:00:00,TX-ALPHA-01,75.29,57.32,45.1,18.09,13.73,9.64,14.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 01:00:00,TX-ALPHA-01,81.17,53.94,38.49,23.71,20.36,4.69,17.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 02:00:00,TX-ALPHA-01,81.4,55.14,39.23,23.06,21.6,6.39,18.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 03:00:00,TX-ALPHA-01,66.54,51.7,38.4,12.24,11.09,13.71,12.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 04:00:00,TX-ALPHA-01,58.4,46.81,38.46,7.93,13.26,8.06,9.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 05:00:00,TX-ALPHA-01,57.82,48.09,40.29,5.42,14.36,9.9,9.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 06:00:00,TX-ALPHA-01,55.12,50.97,42.87,8.26,18.78,4.7,11.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 07:00:00,TX-ALPHA-01,57.04,53.86,43.75,7.62,5.57,6.91,6.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
